Unnamed: 0,Participant,MT,strategy,repetition,IDe
3166,2,0.51,1,2,2.236357443913464
3167,2,0.5500000000000007,1,2,2.236357443913464
3168,2,0.6099999999999994,1,2,2.236357443913464
3169,2,0.6900000000000013,1,2,2.236357443913464
3170,2,0.7100000000000009,1,2,2.236357443913464
3171,2,0.610000000000003,1,2,2.236357443913464
3172,2,0.4700000000000024,1,2,2.236357443913464
3173,2,0.5399999999999991,1,2,2.236357443913464
3174,2,0.740000000000002,1,2,2.236357443913464
3175,2,0.6999999999999957,1,2,2.236357443913464
3177,2,0.5300000000000011,1,2,2.236357443913464
3178,2,0.7800000000000011,1,2,2.236357443913464
3179,2,0.4799999999999969,1,2,2.236357443913464
3180,2,0.509999999999998,1,2,2.236357443913464
3181,2,0.7899999999999991,1,2,2.236357443913464
3182,2,0.5900000000000034,1,2,2.236357443913464
3183,2,0.6099999999999994,1,2,2.236357443913464
3397,2,0.5599999999999996,1,1,2.2430233735582683
3398,2,0.6500000000000004,1,1,2.2430233735582683
3399,2,0.4899999999999984,1,1,2.2430233735582683
3400,2,0.6800000000000015,1,1,2.2430233735582683
3401,2,0.4400000000000013,1,1,2.2430233735582683
3402,2,0.6600000000000001,1,1,2.2430233735582683
3403,2,0.3999999999999986,1,1,2.2430233735582683
3404,2,0.4200000000000017,1,1,2.2430233735582683
3405,2,0.5500000000000043,1,1,2.2430233735582683
3406,2,0.490000000000002,1,1,2.2430233735582683
3407,2,0.3699999999999974,1,1,2.2430233735582683
3408,2,0.4099999999999966,1,1,2.2430233735582683
3409,2,0.5,1,1,2.2430233735582683
3410,2,0.6199999999999974,1,1,2.2430233735582683
3411,2,0.4200000000000017,1,1,2.2430233735582683
3201,2,0.6699999999999999,1,5,2.352192912415019
3202,2,0.7400000000000002,1,5,2.352192912415019
3203,2,0.5,1,5,2.352192912415019
3204,2,0.4900000000000002,1,5,2.352192912415019
3205,2,0.7299999999999986,1,5,2.352192912415019
3206,2,0.5399999999999991,1,5,2.352192912415019
3207,2,0.7699999999999996,1,5,2.352192912415019
3208,2,0.5700000000000003,1,5,2.352192912415019
3209,2,0.5,1,5,2.352192912415019
3211,2,0.6000000000000014,1,5,2.352192912415019
3212,2,0.3900000000000005,1,5,2.352192912415019
3213,2,0.5200000000000031,1,5,2.352192912415019
3214,2,0.6300000000000026,1,5,2.352192912415019
3215,2,0.5800000000000054,1,5,2.352192912415019
3216,2,0.4500000000000028,1,5,2.352192912415019
3412,2,0.6300000000000001,1,4,2.6649605390132582
3413,2,0.7599999999999998,1,4,2.6649605390132582
3414,2,0.6599999999999993,1,4,2.6649605390132582
3415,2,0.5299999999999994,1,4,2.6649605390132582
3416,2,0.450000000000001,1,4,2.6649605390132582
3417,2,0.5099999999999998,1,4,2.6649605390132582
3418,2,0.490000000000002,1,4,2.6649605390132582
3419,2,0.5700000000000003,1,4,2.6649605390132582
3420,2,0.5400000000000027,1,4,2.6649605390132582
3421,2,0.5700000000000003,1,4,2.6649605390132582
3422,2,0.5199999999999996,1,4,2.6649605390132582
3423,2,0.5900000000000034,1,4,2.6649605390132582
3424,2,0.5300000000000011,1,4,2.6649605390132582
3425,2,0.6299999999999955,1,4,2.6649605390132582
3426,2,0.6300000000000026,1,4,2.6649605390132582
3427,2,0.6300000000000026,1,4,2.6649605390132582
3461,2,0.9099999999999996,1,3,2.9904529073110706
3462,2,0.4299999999999997,1,3,2.9904529073110706
3463,2,0.4800000000000004,1,3,2.9904529073110706
3464,2,0.5300000000000011,1,3,2.9904529073110706
3465,2,0.4900000000000002,1,3,2.9904529073110706
3466,2,0.5599999999999987,1,3,2.9904529073110706
3467,2,0.7200000000000024,1,3,2.9904529073110706
3468,2,0.7699999999999996,1,3,2.9904529073110706
3469,2,0.759999999999998,1,3,2.9904529073110706
3470,2,0.6299999999999955,1,3,2.9904529073110706
3471,2,0.5999999999999943,1,3,2.9904529073110706
3472,2,0.7000000000000028,1,3,2.9904529073110706
3473,2,0.5,1,3,2.9904529073110706
3474,2,0.509999999999998,1,3,2.9904529073110706
3475,2,0.3800000000000025,1,3,2.9904529073110706
3476,2,0.490000000000002,1,3,2.9904529073110706
3477,2,0.4600000000000008,1,3,2.9904529073110706
